Date,14:22:22,yaw,282.88,,pitch,-0.96,,roll,7.71,,lati,13.56376833,,lon,80.008155,,alt,0,,Vx,0.222,,Vy,0.023,,Vz,-0.01,,speed0,,valid,y,,altitude,0.11,,fom,0.055,,covariance0,1.01E-03,,covariance1,1.01E-03,,covariance2,1.01E-03,,covariance3,1.01E-03,,covariance4,1.01E-03,,covariance5,1.01E-03,,covariance6,1.01E-03,,covariance7,1.01E-03,,covariance8,1.01E-03,,time_of_validity,1.67E+15,,time_of_transmission,1.67E+15,,time,79.89,,status,0*37,,ini_longitude,,80.008155,,ini_latitude,,13.56376833,,T,0,,esimated_longitude,80.0082133,,esimated_latitude,13.5638083,,Depth,-0.026,,Ambient_Temperature,29.137,,pressure,1010.416,,T1,1560,,T2,1570,,T3,1500,,T4,1500,,cpu_temp,78.8'C,,time_difference,0
Date,14:22:22,yaw,282.88,,pitch,-0.96,,roll,7.71,,lati,13.56376833,,lon,80.008155,,alt,0,,Vx,0.222,,Vy,0.023,,Vz,-0.01,,speed0,,valid,y,,altitude,0.11,,fom,0.055,,covariance0,1.01E-03,,covariance1,1.01E-03,,covariance2,1.01E-03,,covariance3,1.01E-03,,covariance4,1.01E-03,,covariance5,1.01E-03,,covariance6,1.01E-03,,covariance7,1.01E-03,,covariance8,1.01E-03,,time_of_validity,1.67E+15,,time_of_transmission,1.67E+15,,time,79.89,,status,0*37,,ini_longitude,,80.008155,,ini_latitude,,13.56376833,,T,0,,esimated_longitude,80.0082133,,esimated_latitude,13.5638083,,Depth,-0.026,,Ambient_Temperature,29.137,,pressure,1010.416,,T1,1560,,T2,1570,,T3,1500,,T4,1500,,cpu_temp,79.3'C,,time_difference,0
Date,14:22:22,yaw,282.88,,pitch,-0.96,,roll,7.71,,lati,13.56376833,,lon,80.008155,,alt,0,,Vx,0.222,,Vy,0.023,,Vz,-0.01,,speed0,,valid,y,,altitude,0.11,,fom,0.055,,covariance0,1.01E-03,,covariance1,1.01E-03,,covariance2,1.01E-03,,covariance3,1.01E-03,,covariance4,1.01E-03,,covariance5,1.01E-03,,covariance6,1.01E-03,,covariance7,1.01E-03,,covariance8,1.01E-03,,time_of_validity,1.67E+15,,time_of_transmission,1.67E+15,,time,79.89,,status,0*37,,ini_longitude,,80.008155,,ini_latitude,,13.56376833,,T,0,,esimated_longitude,80.0082133,,esimated_latitude,13.5638083,,Depth,-0.024,,Ambient_Temperature,29.143,,pressure,1010.664,,T1,1560,,T2,1570,,T3,1500,,T4,1500,,cpu_temp,78.8'C,,time_difference,0
Date,14:22:22,yaw,282.88,,pitch,-0.96,,roll,7.71,,lati,13.56376833,,lon,80.008155,,alt,0,,Vx,0.222,,Vy,0.023,,Vz,-0.01,,speed0,,valid,y,,altitude,0.11,,fom,0.055,,covariance0,1.01E-03,,covariance1,1.01E-03,,covariance2,1.01E-03,,covariance3,1.01E-03,,covariance4,1.01E-03,,covariance5,1.01E-03,,covariance6,1.01E-03,,covariance7,1.01E-03,,covariance8,1.01E-03,,time_of_validity,1.67E+15,,time_of_transmission,1.67E+15,,time,79.89,,status,0*37,,ini_longitude,,80.008155,,ini_latitude,,13.56376833,,T,0,,esimated_longitude,80.0082133,,esimated_latitude,13.5638083,,Depth,-0.024,,Ambient_Temperature,29.143,,pressure,1010.664,,T1,1560,,T2,1570,,T3,1500,,T4,1500,,cpu_temp,78.8'C,,time_difference,0
Date,14:22:22,yaw,282.88,,pitch,-0.96,,roll,7.71,,lati,13.56376833,,lon,80.008155,,alt,0,,Vx,0.222,,Vy,0.023,,Vz,-0.01,,speed0,,valid,y,,altitude,0.11,,fom,0.055,,covariance0,1.01E-03,,covariance1,1.01E-03,,covariance2,1.01E-03,,covariance3,1.01E-03,,covariance4,1.01E-03,,covariance5,1.01E-03,,covariance6,1.01E-03,,covariance7,1.01E-03,,covariance8,1.01E-03,,time_of_validity,1.67E+15,,time_of_transmission,1.67E+15,,time,79.89,,status,0*37,,ini_longitude,,80.008155,,ini_latitude,,13.56376833,,T,0,,esimated_longitude,80.0082133,,esimated_latitude,13.5638083,,Depth,-0.024,,Ambient_Temperature,29.143,,pressure,1010.664,,T1,1560,,T2,1570,,T3,1500,,T4,1500,,cpu_temp,79.3'C,,time_difference,0
Date,14:22:22,yaw,282.88,,pitch,-0.96,,roll,7.71,,lati,13.56376833,,lon,80.008155,,alt,0,,Vx,0.222,,Vy,0.023,,Vz,-0.01,,speed0,,valid,y,,altitude,0.11,,fom,0.055,,covariance0,1.01E-03,,covariance1,1.01E-03,,covariance2,1.01E-03,,covariance3,1.01E-03,,covariance4,1.01E-03,,covariance5,1.01E-03,,covariance6,1.01E-03,,covariance7,1.01E-03,,covariance8,1.01E-03,,time_of_validity,1.67E+15,,time_of_transmission,1.67E+15,,time,79.89,,status,0*37,,ini_longitude,,80.008155,,ini_latitude,,13.56376833,,T,0,,esimated_longitude,80.0082133,,esimated_latitude,13.5638083,,Depth,-0.023,,Ambient_Temperature,29.16,,pressure,1010.783,,T1,1560,,T2,1570,,T3,1500,,T4,1500,,cpu_temp,79.3'C,,time_difference,0
Date,14:22:22,yaw,282.88,,pitch,-0.96,,roll,7.71,,lati,13.56376833,,lon,80.008155,,alt,0,,Vx,0.222,,Vy,0.023,,Vz,-0.01,,speed0,,valid,y,,altitude,0.11,,fom,0.055,,covariance0,1.01E-03,,covariance1,1.01E-03,,covariance2,1.01E-03,,covariance3,1.01E-03,,covariance4,1.01E-03,,covariance5,1.01E-03,,covariance6,1.01E-03,,covariance7,1.01E-03,,covariance8,1.01E-03,,time_of_validity,1.67E+15,,time_of_transmission,1.67E+15,,time,79.89,,status,0*37,,ini_longitude,,80.008155,,ini_latitude,,13.56376833,,T,0,,esimated_longitude,80.0082133,,esimated_latitude,13.5638083,,Depth,-0.023,,Ambient_Temperature,29.16,,pressure,1010.783,,T1,1560,,T2,1570,,T3,1500,,T4,1500,,cpu_temp,79.3'C,,time_difference,0
Date,14:22:22,yaw,282.88,,pitch,-0.96,,roll,7.71,,lati,13.56376833,,lon,80.008155,,alt,0,,Vx,0.221,,Vy,0.031,,Vz,-0.009,,speed0,,valid,y,,altitude,0.12,,fom,0.055,,covariance0,1.03E-03,,covariance1,1.02E-03,,covariance2,1.02E-03,,covariance3,1.02E-03,,covariance4,1.03E-03,,covariance5,1.02E-03,,covariance6,1.02E-03,,covariance7,1.02E-03,,covariance8,1.02E-03,,time_of_validity,1.67E+15,,time_of_transmission,1.67E+15,,time,82.69,,status,0*31,,ini_longitude,,80.008155,,ini_latitude,,13.56376833,,T,0,,esimated_longitude,80.0082133,,esimated_latitude,13.5638083,,Depth,-0.023,,Ambient_Temperature,29.16,,pressure,1010.783,,T1,1560,,T2,1570,,T3,1500,,T4,1500,,cpu_temp,79.8'C,,time_difference,0
Date,14:22:22,yaw,282.88,,pitch,-0.96,,roll,7.71,,lati,13.56376833,,lon,80.008155,,alt,0,,Vx,0.221,,Vy,0.031,,Vz,-0.009,,speed0,,valid,y,,altitude,0.12,,fom,0.055,,covariance0,1.03E-03,,covariance1,1.02E-03,,covariance2,1.02E-03,,covariance3,1.02E-03,,covariance4,1.03E-03,,covariance5,1.02E-03,,covariance6,1.02E-03,,covariance7,1.02E-03,,covariance8,1.02E-03,,time_of_validity,1.67E+15,,time_of_transmission,1.67E+15,,time,82.69,,status,0*31,,ini_longitude,,80.008155,,ini_latitude,,13.56376833,,T,0,,esimated_longitude,80.0082133,,esimated_latitude,13.5638083,,Depth,-0.032,,Ambient_Temperature,29.125,,pressure,1009.824,,T1,1560,,T2,1570,,T3,1500,,T4,1500,,cpu_temp,77.9'C,,time_difference,0
Date,14:22:22,yaw,282.88,,pitch,-0.96,,roll,7.71,,lati,13.56376833,,lon,80.008155,,alt,0,,Vx,0.221,,Vy,0.031,,Vz,-0.009,,speed0,,valid,y,,altitude,0.12,,fom,0.055,,covariance0,1.03E-03,,covariance1,1.02E-03,,covariance2,1.02E-03,,covariance3,1.02E-03,,covariance4,1.03E-03,,covariance5,1.02E-03,,covariance6,1.02E-03,,covariance7,1.02E-03,,covariance8,1.02E-03,,time_of_validity,1.67E+15,,time_of_transmission,1.67E+15,,time,82.69,,status,0*31,,ini_longitude,,80.008155,,ini_latitude,,13.56376833,,T,0,,esimated_longitude,80.0082133,,esimated_latitude,13.5638083,,Depth,-0.032,,Ambient_Temperature,29.125,,pressure,1009.824,,T1,1560,,T2,1570,,T3,1500,,T4,1500,,cpu_temp,77.9'C,,time_difference,0
